Cust. Code,Cust. Name,Ref. Doc. No.,Bill No.,Sale Date,Model,Part No.,Part Desc.,Qty.,Total Amt.,Discount,Net Amt.
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-47721-09520,"MOUNTING, DISC BRAKE",1,"2,095.00",0.00,"2,095.00"
60000001,Service  Workshop,GSJ25-02546,CZ25-000693,15/04/2025,KUN40R-GKMDYX,A-47721-0K040,"MOUNTING,",1,"2,028.00",0.00,"2,028.00"
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-47722-09220,"MOUNTING, DISC BRAKE",1,"2,095.00",0.00,"2,095.00"
60000001,Service  Workshop,GSJ25-02546,CZ25-000693,15/04/2025,KUN40R-GKMDYX,A-47722-0K040,"MOUNTING,",1,"2,028.00",0.00,"2,028.00"
60000001,Service  Workshop,BPJ25-00822,CZ25-000682,15/04/2025,GUN142R-MXMHYX,A-47749-58010,"CLIP, PIN HOLD",2,96.00,0.00,96.00
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48068-0D081,"ARM SUB-ASSY,LWR RH",1,"1,773.00",0.00,"1,773.00"
60000001,Service  Workshop,GSJ25-02700,CZ25-000966,21/04/2025,NUK10R-AHMNXX,A-48068-0D081,"ARM SUB-ASSY,LWR RH",1,"1,773.00",0.00,"1,773.00"
60000001,Service  Workshop,GSJ25-02583,CZ25-000757,16/04/2025,NUK15R-AEMNXX,A-48068-0D081,"ARM SUB-ASSY,LWR RH",1,"1,773.00",0.00,"1,773.00"
60000001,Service  Workshop,GSJ25-02700,CZ25-000966,21/04/2025,NUK10R-AHMNXX,A-48069-0D081,"ARM SUB-ASSY,LWR LH",1,"1,773.00",0.00,"1,773.00"
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48069-0D081,"ARM SUB-ASSY,LWR LH",1,"1,773.00",0.00,"1,773.00"
60000001,Service  Workshop,GSJ25-02565,CZ25-000764,16/04/2025,KUN40R-GKMDYX,A-48190-0K020,"CAM ASSY, CAMBER ADJ",4,"2,800.00",0.00,"2,800.00"
60000001,Service  Workshop,GSJ25-02605,CZ25-000997,21/04/2025,GUN142R-MXMHXX,A-48190-0K020,"CAM ASSY, CAMBER ADJ",3,"2,100.00",0.00,"2,100.00"
60000001,Service  Workshop,GSJ25-02565,CZ25-000764,16/04/2025,KUN40R-GKMDYX,A-48198-0K020,"CAM, CAMBER ADJUST,",4,"1,556.00",0.00,"1,556.00"
60000001,Service  Workshop,GSJ25-02605,CZ25-000997,21/04/2025,GUN142R-MXMHXX,A-48198-0K020,"CAM, CAMBER ADJUST,",3,"1,167.00",0.00,"1,167.00"
60000001,Service  Workshop,BPJ25-00824,CZ25-000914,19/04/2025,NUK15R-AEMNXX,A-48257-0D050,"INSULATOR, RR COIL S",1,200.00,0.00,200.00
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48331-0D070,"BUMPER, FR SPRING",2,"1,474.00",0.00,"1,474.00"
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48471-0D070,"SEAT, FR SPRING",2,834.00,0.00,834.00
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48510-0DA90,ABSORBER ASSY SHOCK,1,"3,166.00",0.00,"3,166.00"
60000001,Service  Workshop,GSJ25-02605,CZ25-000849,18/04/2025,GUN142R-MXMHXX,A-48510-8Z266,ABSORBER SET SHOCK,1,"7,452.00",0.00,"7,452.00"
60000001,Service  Workshop,GSJ25-02605,CZ25-000849,18/04/2025,GUN142R-MXMHXX,A-48520-8Z126,ABSORBER SET SHOCK,1,"7,452.00",0.00,"7,452.00"
60000001,Service  Workshop,BPJ25-00824,CZ25-000914,19/04/2025,NUK15R-AEMNXX,A-48530-0D871,"ABSORBER ASSY, SHOCK",1,"1,785.00",0.00,"1,785.00"
60000001,Service  Workshop,GSJ25-02582,CZ25-000813,17/04/2025,NUK15R-AEMNXX,A-48530-0D871,"ABSORBER ASSY, SHOCK",2,"3,570.00",0.00,"3,570.00"
60000001,Service  Workshop,GSJ25-02605,CZ25-000849,18/04/2025,GUN142R-MXMHXX,A-48530-8Z037,ABSORBER SET SHOCK,2,"5,932.00",0.00,"5,932.00"
60000001,Service  Workshop,GSJ25-02546,CZ25-000641,15/04/2025,KUN40R-GKMDYX,A-48531-09A30,"ABSORBER SET, SHOCK,",2,"5,422.00",0.00,"5,422.00"
60000001,Service  Workshop,GSJ25-02582,CZ25-000781,17/04/2025,NUK15R-AEMNXX,A-48609-0D111,"SUPPORT SUB-ASSY, FR",2,"1,844.00",0.00,"1,844.00"
60000001,Service  Workshop,GSJ25-02605,CZ25-000849,18/04/2025,GUN142R-MXMHXX,A-48609-0K090,"SUPPORT SUB-ASSY, FR",2,"1,452.00",0.00,"1,452.00"
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48619-52030,"BEARING, STRUT",2,448.00,0.00,448.00
60000001,Service  Workshop,GSJ25-02565,CZ25-000692,15/04/2025,KUN40R-GKMDYX,A-48632-0K060,BUSH UPPER ARM,4,896.00,0.00,896.00
60000001,Service  Workshop,GSJ25-02565,CZ25-000692,15/04/2025,KUN40R-GKMDYX,A-48654-0K070,BUSH LOWER ARM,2,"1,946.00",0.00,"1,946.00"
60000001,Service  Workshop,GSJ25-02534,CZ25-000855,18/04/2025,GUN142R-MXMHYX,A-48654-0K070,BUSH LOWER ARM,2,"1,946.00",0.00,"1,946.00"
60000001,Service  Workshop,GSJ25-02565,CZ25-000692,15/04/2025,KUN40R-GKMDYX,A-48655-0K070,BUSH LOWER ARM NO.2,2,"2,148.00",0.00,"2,148.00"
60000001,Service  Workshop,GSJ25-02534,CZ25-000855,18/04/2025,GUN142R-MXMHYX,A-48655-0K070,BUSH LOWER ARM NO.2,2,"2,148.00",0.00,"2,148.00"
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48682-0D061,"SUPPORT, FR SUSPENSI",2,544.00,0.00,544.00
60000001,Service  Workshop,GSJ25-02582,CZ25-000746,16/04/2025,NUK15R-AEMNXX,A-48725-52100,"BUSH, RR SUSPENSION",2,"4,438.00",0.00,"4,438.00"
60000001,Service  Workshop,GSJ25-02700,CZ25-000966,21/04/2025,NUK10R-AHMNXX,A-48725-52100,"BUSH, RR SUSPENSION",2,"4,438.00",0.00,"4,438.00"
60000001,Service  Workshop,BPJ25-00824,CZ25-000914,19/04/2025,NUK15R-AEMNXX,A-48725-52100,"BUSH, RR SUSPENSION",2,"4,438.00",0.00,"4,438.00"
60000001,Service  Workshop,BPJ25-00824,CZ25-000914,19/04/2025,NUK15R-AEMNXX,A-48755-0D150,"SUPPORT, RR SUSPENSI",1,210.00,0.00,210.00
60000001,Service  Workshop,GSJ25-02534,CZ25-000855,18/04/2025,GUN142R-MXMHYX,A-48815-0K080,"BUSH, STABILIZER",2,"1,528.00",0.00,"1,528.00"
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-52115-0K090,"SUPPORT, FR BUMPER",1,165.00,0.00,165.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52115-0K220,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00844,CZ25-000882,18/04/2025,GUN142R-MXMHXX,A-52115-0K220,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00855,CZ25-000987,21/04/2025,GUN142R-MXMHXX,A-52115-0K220,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-52115-0K220,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-52115-0K220,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-52116-0K090,"SUPPORT, FR BUMPER",1,165.00,0.00,165.00
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-52116-0K150,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52116-0K150,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00845,CZ25-000850,18/04/2025,GUN142R-MXMHYX,A-52116-0K150,SUPPORT FR BUMPER,1,219.00,0.00,219.00
60000001,Service  Workshop,BPJ25-00845,CZ25-000825,17/04/2025,GUN142R-MXMHYX,A-52119-0M957,COVER FR BUMPER,1,"8,538.00",0.00,"8,538.00"
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-52119-DX030,COVER FR BUMPER,1,"7,222.00",0.00,"7,222.00"
60000001,Service  Workshop,BPJ25-00863,CZ25-001007,21/04/2025,FGB229M-7400000,A-52119-WC009,"BUMPER,FRONT",1,"2,467.00",0.00,"2,467.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-52119-YP928,"COVER, FR BUMPER L/COLOR",1,"8,025.00",0.00,"8,025.00"
60000001,Service  Workshop,BPJ25-00844,CZ25-000882,18/04/2025,GUN142R-MXMHXX,A-52119-YP928,"COVER, FR BUMPER L/COLOR",1,"8,025.00",0.00,"8,025.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52119-YY180,"COVER, FR BUMPER",1,"8,195.00",0.00,"8,195.00"
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-52119-YY220,"COVER, FR BUMPER",1,"8,195.00",0.00,"8,195.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-52125-YP140,"BRACKET, FOG LAMP MOUNTING, RH",1,"1,768.00",0.00,"1,768.00"
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-52125-YY020,"BRACKET, FOG LAMP MOUNTING, RH",1,"2,638.00",0.00,"2,638.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52125-YY020,"BRACKET, FOG LAMP MOUNTING, RH",1,"2,638.00",0.00,"2,638.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52126-YY020,"BRACKET, FOG LAMP MOUNTING, LH",1,"2,638.00",0.00,"2,638.00"
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-52127-DX060,COVER FR BUMPER HOLE,1,172.00,0.00,172.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52127-YY050,"COVER, FR BUMPER HOLE, RH",1,"1,455.00",0.00,"1,455.00"
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-52127-YY050,"COVER, FR BUMPER HOLE, RH",1,"1,455.00",0.00,"1,455.00"
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-52128-DX060,COVER FR BUMPER HOLE,1,172.00,0.00,172.00
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-52128-YY050,"COVER, FR BUMPER HOLE, LH",1,"1,455.00",0.00,"1,455.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52128-YY050,"COVER, FR BUMPER HOLE, LH",1,"1,455.00",0.00,"1,455.00"
60000001,Service  Workshop,BPJ25-00824,CZ25-000698,15/04/2025,NUK15R-AEMNXX,A-52156-0D011,"SUPPORT, RR BUMPER",1,188.00,0.00,188.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52159-0K956,COVER RR BUMPER,1,"7,039.00",0.00,"7,039.00"
60000001,Service  Workshop,BPJ25-00853,CZ25-000912,19/04/2025,GUN142R-MXMSXX,A-52159-0K968,"COVER, RR BUMPER",1,"7,039.00",0.00,"7,039.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000958,21/04/2025,GUN142R-MXMHXX,A-52161-0K040,"PIECE, RR BUMPER",7,693.00,0.00,693.00
60000001,Service  Workshop,BPJ25-00873,CZ25-001002,21/04/2025,NUK15R-AEMNXX,A-52161-0K040,"PIECE, RR BUMPER",2,198.00,0.00,198.00
60000001,Service  Workshop,BPJ25-00787,CZ25-000704,15/04/2025,GUN142R-MXMSYX,A-52161-0K040,"PIECE, RR BUMPER",4,396.00,0.00,396.00
60000001,Service  Workshop,BPJ25-00855,CZ25-000959,21/04/2025,GUN142R-MXMHXX,A-52161-0K040,"PIECE, RR BUMPER",6,594.00,0.00,594.00
60000001,Service  Workshop,BPJ25-00853,CZ25-000912,19/04/2025,GUN142R-MXMSXX,A-52169-0K010,"BRACKET, RR BUMPER,",2,538.00,0.00,538.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52169-0K010,"BRACKET, RR BUMPER,",2,538.00,0.00,538.00
60000001,Service  Workshop,BPJ25-00863,CZ25-001007,21/04/2025,FGB229M-7400000,A-52536-WC009,"HOLDER,FR BUMPER SIDE,L",1,53.00,0.00,53.00
60000001,Service  Workshop,BPJ25-00853,CZ25-001006,21/04/2025,GUN142R-MXMSXX,A-52562-0K080,RETAINER RR BUMPER,1,73.00,0.00,73.00
60000001,Service  Workshop,BPJ25-00853,CZ25-000912,19/04/2025,GUN142R-MXMSXX,A-52575-0K060,RETAINER RR BUMPER,1,234.00,0.00,234.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52575-0K060,RETAINER RR BUMPER,1,234.00,0.00,234.00
60000001,Service  Workshop,BPJ25-00824,CZ25-000698,15/04/2025,NUK15R-AEMNXX,A-52576-0D101,"RETAINER, RR BUMPER",1,732.00,0.00,732.00
60000001,Service  Workshop,BPJ25-00853,CZ25-000912,19/04/2025,GUN142R-MXMSXX,A-52576-0K070,RETAINER RR BUMPER,1,234.00,0.00,234.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52576-0K070,RETAINER RR BUMPER,1,234.00,0.00,234.00
60000001,Service  Workshop,BPJ25-00824,CZ25-000697,15/04/2025,NUK15R-AEMNXX,A-52591-YP030,SEAL RR BUMPER SIDE,1,248.00,0.00,248.00
60000001,Service  Workshop,BPJ25-00873,CZ25-001002,21/04/2025,NUK15R-AEMNXX,A-52592-0D110,"SEAL, RR BUMPER SIDE",1,784.00,0.00,784.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52601-0K020,ABSORBER FR BUMPER,1,"2,851.00",0.00,"2,851.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-52601-0K020,ABSORBER FR BUMPER,1,"2,851.00",0.00,"2,851.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-52614-0K080,ABSORBER FR BUMPER,1,"2,664.00",0.00,"2,664.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-52614-0K080,ABSORBER FR BUMPER,1,"2,664.00",0.00,"2,664.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-52675-0K040,SUPPORT FR BUMPER,1,174.00,0.00,174.00
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-52712-DX040,MOULDING FR BUMPER,1,991.00,0.00,991.00
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-52713-DX040,MOULDING FR BUMPER,1,991.00,0.00,991.00
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-53100-DX070,GRILL ASSY RADIATOR,1,"10,659.00",0.00,"10,659.00"
60000001,Service  Workshop,BPJ25-00844,CZ25-000882,18/04/2025,GUN142R-MXMHXX,A-53100-YP350,"GRILLE ASSY, RADIATOR",1,"14,959.00",0.00,"14,959.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53100-YP350,"GRILLE ASSY, RADIATOR",1,"14,959.00",0.00,"14,959.00"
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-53100-YY210,"GRILLE ASSY, RADIATOR",1,"14,752.00",0.00,"14,752.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53100-YY210,"GRILLE ASSY, RADIATOR",1,"14,752.00",0.00,"14,752.00"
60000001,Service  Workshop,BPJ25-00810,CZ25-000689,15/04/2025,KUN40R-GKMNYX,A-53112-DX020,GRILL  RADIATOR LWR,1,"1,167.00",0.00,"1,167.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53112-YP140,"GRILLE, RADIATOR, LWR",1,"2,021.00",0.00,"2,021.00"
60000001,Service  Workshop,BPJ25-00863,CZ25-001007,21/04/2025,FGB229M-7400000,A-53124-WC002,"MOULDING, RADIATOR GRILLE SIDE",1,433.00,0.00,433.00
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-53153-0K130,GUIDE FR SIDE AIR,1,180.00,0.00,180.00
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53162-KK020,DEFLECTOR FR BUMPER,1,62.00,0.00,62.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53162-KK020,DEFLECTOR FR BUMPER,1,62.00,0.00,62.00
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53202-KK020,"SUPPORT SUB-ASSY, RADIATOR, RH",1,"5,327.00",0.00,"5,327.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53202-KK020,"SUPPORT SUB-ASSY, RADIATOR, RH",1,"5,327.00",0.00,"5,327.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000903,19/04/2025,GUN142R-MXMHXX,A-53203-KK020,"SUPPORT SUB-ASSY, RADIATOR, LH",1,"5,327.00",0.00,"5,327.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53208-KK070,"SUPPORT, HOOD LOCK",1,"1,327.00",0.00,"1,327.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53275-KK010,"BRACKET, HEADLAMP DOOR MOUNTIN",1,80.00,0.00,80.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53275-KK010,"BRACKET, HEADLAMP DOOR MOUNTIN",1,80.00,0.00,80.00
60000001,Service  Workshop,BPJ25-00820,CZ25-000903,19/04/2025,GUN142R-MXMHXX,A-53276-KK010,"BRACKET, HEADLAMP DOOR MOUNTIN",1,80.00,0.00,80.00
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53293-YP120,"DEFLECTOR, RADIATOR SIDE, RH",1,"2,274.00",0.00,"2,274.00"
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-53293-YY010,"DEFLECTOR, RADIATOR SIDE, RH",1,"1,655.00",0.00,"1,655.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53301-0K160,HOOD SUB-ASSY,1,"11,590.00",0.00,"11,590.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53301-0K160,HOOD SUB-ASSY,1,"11,590.00",0.00,"11,590.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53410-0K190,HINGE ASSY HOOD RH,1,"1,427.00",0.00,"1,427.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53410-0K190,HINGE ASSY HOOD RH,1,"1,427.00",0.00,"1,427.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53420-0K190,HINGE ASSY HOOD LH,1,"1,427.00",0.00,"1,427.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53420-0K190,HINGE ASSY HOOD LH,1,"1,427.00",0.00,"1,427.00"
60000001,Service  Workshop,GSJ25-02557,CZ25-000699,15/04/2025,NGK10R-AHMNKX,A-53452-0D030,"HOLDER, HOOD STAY",1,345.00,0.00,345.00
60000001,Service  Workshop,GSJ25-02718,CZ25-000978,21/04/2025,K12N24R-GHAVKX,A-53452-WC005,"HOLDER, HOOD STAY",1,7.00,0.00,7.00
60000001,Service  Workshop,GSJ25-02712,CZ25-001005,21/04/2025,NUK15R-AEMNXX,A-53454-0D040,"CLIP, HOOD SUPPORT R",1,47.00,0.00,47.00
60000001,Service  Workshop,GSJ25-02649,CZ25-000863,18/04/2025,KUN40R-GKMNYX,A-53455-0K010,"CLAMP, HOOD SUPPORT",1,162.00,0.00,162.00
60000001,Service  Workshop,GSJ25-02535,CZ25-000728,16/04/2025,KUN40R-GKMNYX,A-53455-0K010,"CLAMP, HOOD SUPPORT",1,162.00,0.00,162.00
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53510-0K600,"LOCK ASSY, HOOD",1,"2,873.00",0.00,"2,873.00"
60000001,Service  Workshop,BPJ25-00820,CZ25-000687,15/04/2025,GUN142R-MXMHXX,A-53510-0K600,"LOCK ASSY, HOOD",1,"2,873.00",0.00,"2,873.00"
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-53801-0K090,"FENDER, FR RH",1,"5,065.00",0.00,"5,065.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53801-0K090,"FENDER, FR RH",1,"5,065.00",0.00,"5,065.00"
60000001,Service  Workshop,BPJ25-00852,CZ25-000841,18/04/2025,KUN40R-GKMDYX,A-53806-0K120,"SHIELD SUB-ASSY, FEN",1,"1,331.00",0.00,"1,331.00"
60000001,Service  Workshop,BPJ25-00863,CZ25-001007,21/04/2025,FGB229M-7400000,A-53812-WC011,"PANEL, FR FENDER, LH",1,"1,873.00",0.00,"1,873.00"
60000001,Service  Workshop,BPJ25-00856,CZ25-000931,19/04/2025,GUN142R-MXMHYX,A-53866-0K040,SEAL FENDER COWL RH,1,255.00,0.00,255.00
60000001,Service  Workshop,BPJ25-00847,CZ25-000832,17/04/2025,GUN142R-MXMSYX,A-53866-0K040,SEAL FENDER COWL RH,1,255.00,0.00,255.00
60000001,Service  Workshop,BPJ25-00847,CZ25-000832,17/04/2025,GUN142R-MXMSYX,A-53867-0K040,SEAL FENDER COWL LH,1,255.00,0.00,255.00
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-53875-0K180,LINER FR FENDER RH,1,"1,395.00",0.00,"1,395.00"
60000001,Service  Workshop,BPJ25-00822,CZ25-000682,15/04/2025,GUN142R-MXMHYX,A-53876-0K190,LINER FR FENDER LH,1,"1,465.00",0.00,"1,465.00"
60000001,Service  Workshop,BPJ25-00829,CZ25-000724,16/04/2025,GUN142R-MXMHXX,A-53876-0K190,LINER FR FENDER LH,1,"1,465.00",0.00,"1,465.00"
60000001,Service  Workshop,BPJ25-00849,CZ25-000835,17/04/2025,K12N24R-GHMGKX,A-53876-WC008,"LINER, FR FENDER, LH",1,441.00,0.00,441.00
60000001,Service  Workshop,BPJ25-00855,CZ25-000880,18/04/2025,GUN142R-MXMHXX,A-53941-0K080,EXTENSION RH,1,162.00,0.00,162.00
60000001,Service  Workshop,BPJ25-00776,CZ25-000752,16/04/2025,GUN142R-MXMSXX,A-55303-KK010-C0,PANEL INSTRUMENT LWR,1,"12,686.00",0.00,"12,686.00"
60000001,Service  Workshop,BPJ25-00776,CZ25-000752,16/04/2025,GUN142R-MXMSXX,A-55317-KK010-C0,PANEL SIDE RH,1,145.00,0.00,145.00
60000001,Service  Workshop,GSJ25-02603,CZ25-000739,16/04/2025,GUN142R-MXMHXX,A-55440-KK010-C0,BOX INSTRUMENT PANEL,1,"2,270.00",0.00,"2,270.00"
60000001,Service  Workshop,BPJ25-00776,CZ25-000752,16/04/2025,GUN142R-MXMSXX,A-55650-0K170,REGISTER PANEL NO.1,1,"4,174.00",0.00,"4,174.00"
60000001,Service  Workshop,GSJ25-02545,CZ25-000701,15/04/2025,GUN142R-MXMHYX,A-55660-0K170,REGISTER PANEL NO.2,1,"5,151.00",0.00,"5,151.00"
60000001,Service  Workshop,GSJ25-02614,CZ25-000771,16/04/2025,NUK15R-AEMRXX,A-55905-0D140,"KNOB SUB-ASSY, CONTR",1,317.00,0.00,317.00
60000001,Service  Workshop,BPJ25-00776,CZ25-000686,15/04/2025,GUN142R-MXMSXX,A-56101-0K290,GLASS WINDSHIELD,1,"9,874.00",0.00,"9,874.00"
60000001,Service  Workshop,BPJ25-00825,CZ25-000700,15/04/2025,GUN143R-MXTHYX,A-56101-0K290,GLASS WINDSHIELD,1,"9,874.00",0.00,"9,874.00"
60000001,Service  Workshop,BPJ25-00847,CZ25-000832,17/04/2025,GUN142R-MXMSYX,A-56101-0K290,GLASS WINDSHIELD,1,"9,874.00",0.00,"9,874.00"
60000001,Service  Workshop,BPJ25-00843,CZ25-000834,17/04/2025,K15BR-HSMPKX,A-56101-WC024,"GLASS SUB-ASSY, WINDSHIELD",1,"5,142.00",0.00,"5,142.00"
60000001,Service  Workshop,BPJ25-00843,CZ25-000834,17/04/2025,K15BR-HSMPKX,A-56116-WC003,"SPACER, WINDSHIELD",1,5.00,0.00,5.00
60000001,Service  Workshop,BPJ25-00843,CZ25-000834,17/04/2025,K15BR-HSMPKX,A-56116-WC004,"SPACER, WINDSHIELD",1,8.00,0.00,8.00
60000001,Service  Workshop,BPJ25-00847,CZ25-000832,17/04/2025,GUN142R-MXMSYX,A-56117-0K060,DAM WINDOW NO.1,1,565.00,0.00,565.00
60000001,Service  Workshop,BPJ25-00825,CZ25-000700,15/04/2025,GUN143R-MXTHYX,A-56117-0K060,DAM WINDOW NO.1,1,565.00,0.00,565.00
60000001,Service  Workshop,BPJ25-00776,CZ25-000686,15/04/2025,GUN142R-MXMSXX,A-56117-0K060,DAM WINDOW NO.1,1,565.00,0.00,565.00
60000001,Service  Workshop,BPJ25-00843,CZ25-000834,17/04/2025,K15BR-HSMPKX,A-56117-WC003,"MOLDING,WINDSHIELD",1,353.00,0.00,353.00
